id	uri	name_translit	name_arabic	alias_names	birth_year	death_year	floruit_years	description
5906	https://ismi.mpiwg-berlin.mpg.de/person/5906	 Muḥammad ibn Maḥmūd al-Āmulī	محمد بن محمود الآملي			1352		TEXT[132821] was_created_by, PLACE[484892] lived_in
5911	https://ismi.mpiwg-berlin.mpg.de/person/5911	Jalāl al-Dīn ʿAlī ibn al-Ġarbī	جلال الدين علي بن الغربي	ʿAlī ibn al-Gharbī			1300	TEXT[121303] was_created_by
5994	https://ismi.mpiwg-berlin.mpg.de/person/5994	Abū Muqrīʿ Abū Muḥammad ʿAbd al-Ḥaqq ibn ʿAlī al-Baṭṭūwī al-Warzīzī al-Mujmilī al-Marjūsī al-Sūsī	أبو مقري أبو محمد عبد الحقّ بن علي البطّووي الورزيزي المجملي المرجوسي السوسي	Baṭṭiwī			1300	TEXT[133750] was_created_by
6112	https://ismi.mpiwg-berlin.mpg.de/person/6112	Abū Zakariyyāʾ Yaḥyỳ ibn Aḥmad ibn Hāzil	أبو زكريّاء يحيى بن أحمد بن هازل	Yaḥyā ibn Hāzil		1353		PLACE[88223] lived_in
6130	https://ismi.mpiwg-berlin.mpg.de/person/6130	Šihāb al-Dīn Aḥmad ibn Muḥammad ibn Abī ʿUmar al-Ḥanafī al-Azharī al-Baḫāniqī ibn al-Muʿīnī	شهاب الدين أحمد بن محمد بن أبي عمر الحنفي الأزهري البخانقي بن المعيني	أحمد بن محمد بن أحمد الازهري الشهير بالبخانقي, Aḥmad al-Bakhāniqī		1355		TEXT[66518] was_created_by, TEXT[47628] was_created_by, TEXT[76199] was_created_by, TEXT[156791] was_created_by, TEXT[103700] was_created_by, TEXT[139032] was_created_by
6221	https://ismi.mpiwg-berlin.mpg.de/person/6221	al-Ṣalāḥī	الصلاحي				1300	TEXT[125577] was_created_by
6277	https://ismi.mpiwg-berlin.mpg.de/person/6277	Muḥammad Ṣadīq ibn Muḥammad Ṣāliḥ al-Iṣfahānī al-Dihlawī	محمد صديق بن محمد صالح الإسفهاني الدهلوي	Muḥammad al-Dihlawī		1348		TEXT[543983] was_created_by, PLACE[87474] lived_in, PLACE[87474] was_born_in
6366	https://ismi.mpiwg-berlin.mpg.de/person/6366	ʿAbd Allāh Falak ʿAlā-yi Tabrīzī	عبد الله فلك علاى تبريزى	ʿAbd Allāh Tabrīzī				PLACE[484892] lived_in, TEXT[113462] was_created_by
6511	https://ismi.mpiwg-berlin.mpg.de/person/6511	Jamāl al-Dīn Saʿīd ibn Muḥammad ibn Muṣaddiq al-Suġdī al-Turkistānī	جمال الدين سعيد بن محمد بن مصدّق السغدي التركستاني	Jamāl al-Dīn al-Sughdī al-Turkistānī			1300	TEXT[78390] was_created_by, TEXT[118905] was_created_by
6580	https://ismi.mpiwg-berlin.mpg.de/person/6580	Zayn al-ʿĀbidīn Nūrī		Zayn al-ʿĀbidīn Nūrī				TEXT[183409] was_created_by
6593	https://ismi.mpiwg-berlin.mpg.de/person/6593	Muḥammad ibn abī Bakr ibn ʿAlī ibn ash-Sharīf al-Maqdisī ash-Shāfiʿī		Muḥammad ibn abī Bakr ibn ʿAlī ibn ash-Sharīf				TEXT[39417] was_created_by
6612	https://ismi.mpiwg-berlin.mpg.de/person/6612	Muḥammad ibn Muḥammad ibn ʿAbd al-Qawī al-Qurašī	محمد بن محمد بن عبد القوي القرشي	Ibn al-Kattanī, Ibn al-Kātanī al-Ālātī			1300	TEXT[62686] was_created_by
6673	https://ismi.mpiwg-berlin.mpg.de/person/6673	Naṣīr al-Dīn Aḥmad ibn Ḥaydar al-Šīrāzī	نصير الدين أحمد بن حَيدرالشيرازي	احمد بن حيدرشيرازي, Naṣīr al-Dīn Ḥaydar ibn Muḥammad al-Shīrāzī, Aḥmad Shīrāzī			1250	TEXT[304402] was_created_by, PLACE[85653] lived_in, TEXT[304350] was_created_by, TEXT[76947] was_created_by, TEXT[304299] was_created_by
6784	https://ismi.mpiwg-berlin.mpg.de/person/6784	Šams al-Dīn Muḥammad al-Ġazūlī	شمس الدين محمّد الغزولي	شمس الدين محمد بن الغزولي, شمس الدين الغزولي, سمس الدٮن الغزولي, سمس الدٮن الغزولى, Shams al-Dīn Muḥammad al-Jazūlī, Šams al-Dīn Muḥammad al-Ġazūlī			1300	TEXT[66813] was_created_by, TEXT[108659] was_created_by, TEXT[84487] was_created_by, TEXT[90533] was_created_by, TEXT[88888] was_created_by, TEXT[82618] was_created_by, TEXT[55406] was_created_by, TEXT[109638] was_created_by
6876	https://ismi.mpiwg-berlin.mpg.de/person/6876	Kamāl al-Dīn Muḥammad ibn Aḥmad ibn ʿUṯmān ibn Ibrāhīm ibn Muṣṭafỳ al-Māridīnī al-Turkmānī al-Ḥanafī	کمال الدين محمد بن أحمد بن عثمان بن إبراهيم بن مصطفى المارديني الترکماني الحنفي	کمال الدين محمد بن احمد ترکماني, کمال الدين الترکماني , Kamāl al-Dīn al-Turkmānī al‐Mārdīnī, Kamāl al-Dīn al-Turkmānī	1314	1357		TEXT[137050] was_created_by, PLACE[312831] lived_in, PERSON[319987] was_student_of, PLACE[312817] lived_in, PLACE[312817] died_in, PLACE[85226] lived_in, PLACE[85226] was_born_in
6912	https://ismi.mpiwg-berlin.mpg.de/person/6912	Manṣūr ibn ʿAbd Allāh al-Zuwāwī	منصور بن عبد الله الزواوي	Zuwāwī, Zuwāwa, Zūāwa		1356		PLACE[88223] lived_in
6995	https://ismi.mpiwg-berlin.mpg.de/person/6995	Tāj al-Dīn ʿAlī ibn Muḥammad ibn al-Durayhim al-Ṯaʿlabī al-Šāfiʿī al-Mawṣilī 	تاج الدين علي بن محمد بن الدريهم الثعلبي الشافعي الموصلي	ʿAlī ibn al-Durayhim	1312	1360		PLACE[85483] lived_in, PLACE[85658] lived_in, PLACE[85486] lived_in, TEXT[114557] was_created_by
7089	https://ismi.mpiwg-berlin.mpg.de/person/7089	Abū al-Qāsim Muḥammad ibn ʿAlī ibn Sudat	أبو القاسم محمد بن علي بن سدت	Sudat, Sadāt, Sadad		1360		PLACE[490235] lived_in
7264	https://ismi.mpiwg-berlin.mpg.de/person/7264	Abū ʿAmr Muḥammad ibn ʿAbd Allāh ibn Ibrāhīm ibn al-Ḥajjāj	أبو عمر محمد بن عبد الله بن إبراهيم بن الحجّاج	Ibn al-Ḥajjāj			1300	PLACE[88223] lived_in
7299	https://ismi.mpiwg-berlin.mpg.de/person/7299	Najm al-Dīn Abū al-Ḥasan ʿAlī ibn Dāʾūd ibn Yaḥyỳ al-Qaḥfāzī	نجم الدين أبو الحسن علي بن داؤود بن يحيى القحفازي	Najm al-Dīn al-Qaḥfāzī		1343		PLACE[85658] lived_in
7370	https://ismi.mpiwg-berlin.mpg.de/person/7370	ʿImād al-Dīn Yaḥyỳ ibn Aḥmad al-Kāšānī	عماد الدين يحيى بن أحمد الكاشاني			1343		PLACE[87474] lived_in, PLACE[488271] lived_in, PLACE[488271] was_born_in, TEXT[86658] was_created_by, TEXT[123742] was_created_by, TEXT[69860] was_created_by, TEXT[16774] was_created_by, TEXT[105185] was_created_by, TEXT[154076] was_created_by, TEXT[92900] was_created_by
7437	https://ismi.mpiwg-berlin.mpg.de/person/7437	Šaraf al-Dīn Maḥmūd ibn Muḥammad ibn ʿUmar al-Jaġmīnī al-Ḫwārizmī	شرف الدين محمود بن محمد بن عمر الجغميني الخوارزمي	محمود بن محمد بن عمر الجغمينى الحوارزمى, الامام الجغمينى الخوارزمى, Jaghmīnī, Chaghmīnī, Çağmīnī		1221	1206	TEXT[8290] was_created_by, TEXT[89137] was_created_by, TEXT[310318] was_created_by, TEXT[310576] was_created_by, TEXT[104772] was_created_by, PLACE[485679] lived_in, PLACE[310048] lived_in, PLACE[310048] died_in, PLACE[310048] was_born_in, PERSON[304708] was_student_of, TEXT[24520] was_created_by, TEXT[310528] was_created_by, TEXT[310634] was_created_by, TEXT[310584] was_created_by, TEXT[161559] was_created_by, TEXT[310569] was_created_by, MISATTRIBUTION[450147] misattributed_to, TEXT[310351] was_created_by, MISATTRIBUTION[450090] misattributed_to
7509	https://ismi.mpiwg-berlin.mpg.de/person/7509	ʿAbd Allāh ibn Yaḥyỳ ibn Zakariyyāʾ al-Anṣārī	عبد الله بن يحيى بن زكريّاء الأنصاري	ʿAbd Allāh al-Anṣārī	1276	1344		PLACE[88223] lived_in, PLACE[88223] was_born_in
7627	https://ismi.mpiwg-berlin.mpg.de/person/7627	Abū al-ʿAbbās Aḥmad ibn Muḥammad ibn ʿUṯmān al-Azdī ibn al-Bannāʾal-Marrākušī	أبو العبّاس أحمد بن محمد بن عثمان الأزدي بن البنّاء المرّاكشي 	ابي العباس احمد بن البنا, أبي العباس أحمد بن البنّاء, Ibn al-Bannāʾ al-Marrākushī, Ibn al-Bannāʾ	1257	1321		TEXT[75343] was_created_by, TEXT[154223] was_created_by, TEXT[53944] was_created_by, TEXT[56964] was_created_by, TEXT[54732] was_created_by, TEXT[142156] was_created_by, TEXT[63817] was_created_by, TEXT[110862] was_created_by, TEXT[85839] was_created_by, TEXT[48321] was_created_by, TEXT[82166] was_created_by, TEXT[128592] was_created_by, TEXT[86692] was_created_by, TEXT[154001] was_created_by, TEXT[57503] was_created_by, TEXT[129239] was_created_by, TEXT[63705] was_created_by, TEXT[101381] was_created_by, TEXT[104640] was_created_by, TEXT[46961] was_created_by, TEXT[106530] was_created_by, TEXT[57341] was_created_by, TEXT[93511] was_created_by, TEXT[148000] was_created_by, PLACE[85336] lived_in, PLACE[85336] died_in, PERSON[544511] was_student_of, PLACE[85336] was_born_in
7793	https://ismi.mpiwg-berlin.mpg.de/person/7793	Šaraf al-Dīn Ḥusayn ibn Muḥammad ibn ʿAbd Allāh al-Ṭaybī	شرف الدين حسين بن محمد بن عبد الله الطيبي	Ḥusayn al-Ṭaybī		1342		TEXT[136319] was_created_by
7866	https://ismi.mpiwg-berlin.mpg.de/person/7866	ʿUbayd Allāh ibn Masʿūd al-Maḥbūbī al-Buḫārī al-Ḥanafī	عبيد الله بن مسعود المحبوبي البخاري الحنفي	عبيد الله بن مسعود بن تاج الشريعة , Ṣadr al-Sharīʿah al-Thānī, Mawlá al-Fāḍil ʿUbayd Allāh ibn Masʿūd ibn Tāj al-Sharīʿah		1346		PLACE[87068] lived_in, PLACE[87068] was_born_in, TEXT[51830] was_created_by, TEXT[129017] was_created_by, TEXT[183079] was_created_by, TEXT[93433] was_created_by, TEXT[182993] was_created_by, TEXT[151339] was_created_by, TEXT[111544] was_created_by, TEXT[137827] was_created_by, TEXT[49608] was_created_by
7972	https://ismi.mpiwg-berlin.mpg.de/person/7972	Saʿd ibn Abī Jaʿfar Aḥmad ibn Ibrāhīm ibn al-Tujībī	سعد بن أبي جعفر أحمد بن إبراهيم بن التجيبي	Saʿd al-Tujībī		1346		TEXT[95442] was_created_by
8098	https://ismi.mpiwg-berlin.mpg.de/person/8098	Šams al-Dīn Muḥammad ibn ʿAlī ibn al-Ḥusayn al-Munajjim al-Wābkanawī al-Ḥimāḏī 	شمس الدين محمّد بن علي بن الحسين المنجّم الوابكنوي الحماذي	الحماذي, Σàμψ Πουχáρησ, Wābkanawī, Shams Bukharos, Shams al‐Munajjim Muḥammad ibn ʿAlī Khwāja al‐Wābkanawī , Shams al-Dīn al-Bukhārī, Muḥammad ibn ʿAlī ibn al-Ḥusayn al-Munajjim al-Ḥimādhī,  Shams al‐Dīn Muḥammad ibn ʿAlī ibn al-Ḥusayn al-Munajjim al‐Wābkanawī al-Ḥimādhī	1254			TEXT[310711] was_created_by, PLACE[484892] lived_in, TEXT[74190] was_created_by, TEXT[85812] was_created_by, TEXT[153227] was_created_by
8207	https://ismi.mpiwg-berlin.mpg.de/person/8207	Abū ʿAbd Allāh Šams al-Dīn Muḥammad ibn Burhān al-Dīn Ibrāhīm ibn Saʿīd al-Sinjārī al-Miṣrī al-Akfānī al-Anṣārī al-Saḫāwī	أبو عبد الله شمس الدين محمد بن برهان الدين إبراهيم بن سعيد السنجاري المصري الأكفاني الأنصاري السخاوي	Muḥammad al-Anṣārī 		1348		TEXT[495192] was_created_by, TEXT[87486] was_created_by, TEXT[495161] was_created_by, TEXT[119456] was_created_by, PLACE[85226] lived_in
8348	https://ismi.mpiwg-berlin.mpg.de/person/8348	Ḥamd Allāh ibn Abī Bakr ibn Aḥmad ibn Naṣr al-Mustawfī al-Qazwīnī	حمد الله بن أبي بکر بن أحمد بن نصر المستوفي القزويني	Ḥamd Allāh Mustawfī al-Qazwīnī				TEXT[107270] was_created_by, TEXT[92992] was_created_by
8421	https://ismi.mpiwg-berlin.mpg.de/person/8421	Ḥasan ibn al-Ḥusayn ibn Ḥasan Šāhanšāh al-Samnānī	حسن بن الحسين بن حسن شاهنشاه السمناني	Ḥasan ibn al-Ḥusayn ibn Ḥasanšāh al-Samnānī, Ḥasan al-Samnānī		1348		TEXT[150749] was_created_by, TEXT[80269] was_created_by, TEXT[58039] was_created_by, PLACE[484892] lived_in
8508	https://ismi.mpiwg-berlin.mpg.de/person/8508	ʿAbd Allāh ibn Muḥammad ibn Saʿd al-Tujībī	عبد الله بن محمد بن سعد التجيبي	عبدالله بن محمد بن سعد بن محمد التجيبي , ʿAbd Allāh al-Tujībī				TEXT[110326] was_created_by, TEXT[96428] was_created_by
8618	https://ismi.mpiwg-berlin.mpg.de/person/8618	Jamāl al-Dīn ʿAbd Allāh ibn Ḫalīl ibn Yūsuf al-Māridīnī	جمال الدين عبد الله بن خليل بن يوسف المارديني	جمال الدين المارديني, جمال الدين المارداني , ابى عبد الله جمال الدين المارجينى, Jamāl al-Dīn al-Mārdīnī		1406		TEXT[64556] was_created_by, TEXT[62881] was_created_by, TEXT[101185] was_created_by, TEXT[156232] was_created_by, TEXT[55100] was_created_by, TEXT[107810] was_created_by, PERSON[10017] was_student_of, TEXT[87631] was_created_by, TEXT[122133] was_created_by, TEXT[124583] was_created_by
8727	https://ismi.mpiwg-berlin.mpg.de/person/8727	Saʿd al-Dīn Masʿūd ibn ʿUmar al-Taftazānī 	سعد الدين مسعود بن عمر التفتزاني	سعد الدين التفتزاني, Taftāzānī, Saʿd al-Dīn al-Taftāzānī		1389		TEXT[134860] was_created_by, TEXT[134822] was_created_by, PLACE[85653] lived_in, PLACE[362860] lived_in, PLACE[174469] lived_in, PLACE[374934] lived_in, PERSON[169798] was_student_of, PERSON[142323] was_student_of, TEXT[97293] was_created_by, TEXT[61575] was_created_by, TEXT[103571] was_created_by, TEXT[137356] was_created_by, TEXT[61478] was_created_by, TEXT[142046] was_created_by, TEXT[301753] was_created_by
8847	https://ismi.mpiwg-berlin.mpg.de/person/8847	Sirāj al-Dīn Abū Bakr ibn ʿAlī ibn Mūsỳ al-Hāmilī	سراج الدين أبو بكر بن على بن موسى الهاملي	سراج الدَٮن اٮى بكر بن على ٮن مُويى الهاملى, Abū Bakr al-Hāmilī		1364		TEXT[270705] was_created_by
8899	https://ismi.mpiwg-berlin.mpg.de/person/8899	Nūr al-Dīn Abū al-Baqāʾ ʿAlī ibn ʿUthmān ibn Muḥammad ibn al-Qāṣiḥ		Ibn al-Qāṣiḥ				TEXT[130908] was_created_by, TEXT[102470] was_created_by, TEXT[105901] was_created_by, TEXT[119399] was_created_by
8975	https://ismi.mpiwg-berlin.mpg.de/person/8975	Abū Zayd ʿAbd al-Raḥmān ibn Muḥammad ibn Khaldūn al-Tūnisī al-Ḥaḍramī al-Ishbilī al-Malikī		Ibn Khaldūn				TEXT[121814] was_created_by, TEXT[114179] was_created_by, PLACE[93261] lived_in, PERSON[544511] was_student_of
8988	https://ismi.mpiwg-berlin.mpg.de/person/8988	Aḥmad ʿĀṣim al-ʿAynṭābī		Aḥmad ʿĀṣim al-ʿAynṭābī				TEXT[152887] was_created_by
9243	https://ismi.mpiwg-berlin.mpg.de/person/9243	ʿImād al-Dīn Ismāʿīl ibn Ibrāhīm		Ibn Sharaf				TEXT[133519] was_created_by
9266	https://ismi.mpiwg-berlin.mpg.de/person/9266	Abū al-Ḥasan ʿAlī ibn Mūsā ibn ʿAbd Allāh ibn Muḥammad ibn Haydūr al-Tādilī		ʿAlī al-Tādilī				TEXT[151871] was_created_by, TEXT[156940] was_created_by, TEXT[150889] was_created_by
9476	https://ismi.mpiwg-berlin.mpg.de/person/9476	Šihāb al-Dīn Abū al-ʿAbbās Aḥmad ibn Muḥammad ibn ʿImād ibn al-Hāʾim al-Faraḍī	شهاب الدين ابو العباس احمد بن محمد بن عماد بن الهائم الفرضي	شهاب الدين أحمد بن محمد الشهير بالهائم, الشِخ الإمام العالم العلّامة شهاب الدين أحمد المعروف بابن الهايم, ابن الهائم, Ibn al-Hāʾim al-Faraḍī, Ibn al-Hāʾim, Aḥmad ibn al-Hāʾim al-Miṣrī, Aḥmad ibn Muḥammad ibn al-Hāʾim al-Miṣrī				PLACE[173189] lived_in, PLACE[87387] lived_in, PLACE[87387] died_in, PLACE[85226] lived_in, PLACE[85226] was_born_in, TEXT[65260] was_created_by, TEXT[112338] was_created_by, TEXT[56656] was_created_by, TEXT[63785] was_created_by, TEXT[123145] was_created_by, TEXT[124160] was_created_by, TEXT[63398] was_created_by, TEXT[119052] was_created_by, TEXT[145397] was_created_by, TEXT[155030] was_created_by, TEXT[120022] was_created_by, TEXT[64866] was_created_by, TEXT[79026] was_created_by, TEXT[76773] was_created_by, TEXT[124501] was_created_by, TEXT[52354] was_created_by, TEXT[151990] was_created_by, TEXT[118468] was_created_by, TEXT[69527] was_created_by, TEXT[90743] was_created_by, TEXT[135457] was_created_by, TEXT[87328] was_created_by, TEXT[151111] was_created_by, TEXT[86797] was_created_by, TEXT[98046] was_created_by
9532	https://ismi.mpiwg-berlin.mpg.de/person/9532	ʿAbdarraʾūf al-Munāwī		ʿAbdarraʾūf al-Munāwī				TEXT[34039] was_created_by
9820	https://ismi.mpiwg-berlin.mpg.de/person/9820	Aḥmad ibn al-Ḥasan ibn al-Qunfūd al-Qusṭanṭīnī (Qusanṭīnī)		Aḥmad ibn al-Qunfūd al-Qusṭanṭīnī				TEXT[107556] was_created_by, TEXT[123351] was_created_by, TEXT[134524] was_created_by, TEXT[126253] was_created_by, TEXT[73056] was_created_by
10017	https://ismi.mpiwg-berlin.mpg.de/person/10017	Ibn al-Šāṭir: ʿAlāʾ al-Dīn Abū al-Ḥasan ʿAlī ibn Ibrāhīm	ابن الشاطر: علاء الدين أبو الحسن علي بن إبراهيم	ابو الحسن على بن ابراهيم المعروف بابن الشاطر, ʿAlāʾ al‐Dīn ʿAlī ibn Ibrāhīm, ʿAlāʾ al-Dīn Abū al-Ḥasan ʿAlī ibn Ibrāhīm ibn Muḥammad al-Muṭʿim al-Anṣārī al-Falakī al-Dimashqī, Ibn al-Shatir	1300	1360		TEXT[71925] was_created_by, TEXT[51456] was_created_by, TEXT[297401] was_created_by, TEXT[100966] was_created_by, TEXT[153240] was_created_by, TEXT[115906] was_created_by, TEXT[49165] was_created_by, TEXT[116073] was_created_by, TEXT[113606] was_created_by, TEXT[77152] was_created_by, TEXT[156488] was_created_by, TEXT[149734] was_created_by, TEXT[135490] was_created_by, TEXT[105256] was_created_by, TEXT[104381] was_created_by, TEXT[103550] was_created_by, TEXT[85908] was_created_by, TEXT[53326] was_created_by, TEXT[148547] was_created_by, TEXT[100910] was_created_by, TEXT[90556] was_created_by, TEXT[103930] was_created_by, TEXT[105844] was_created_by, TEXT[74746] was_created_by, TEXT[128991] was_created_by, TEXT[143568] was_created_by, TEXT[132970] was_created_by, TEXT[118322] was_created_by, TEXT[155675] was_created_by, TEXT[47271] was_created_by, TEXT[141064] was_created_by, TEXT[146400] was_created_by, TEXT[137951] was_created_by, TEXT[74348] was_created_by, TEXT[106047] was_created_by, TEXT[115364] was_created_by, PLACE[85658] lived_in, PERSON[8618] was_student_of, PLACE[85658] was_born_in
10201	https://ismi.mpiwg-berlin.mpg.de/person/10201	Abū Muḥammad ʿAṭāʾ ibn Aḥmad ibn Muḥammad ibn Ḫwājah Ġāzī al-Samarqandī	أبو محمد عطاء بن أحمد بن محمد خواجه غازي السمرقندي	"ʿAṭāʾ al-Samarqandī	"			1300	TEXT[141707] was_created_by
10313	https://ismi.mpiwg-berlin.mpg.de/person/10313	ʿAbd al-ʿAzīz ibn ʿAlī ibn Dāwūd al-Huwārī	عبد العزيز بن علي بن داوود الهواري	ʿAbd al-ʿAzīz al-Huwārī			1300	TEXT[46950] was_created_by
10479	https://ismi.mpiwg-berlin.mpg.de/person/10479	Abū Zayd ʿAbd al-Raḥmān ibn Abī al-Rabīʿ al-Lijāʾī al-Fāsī	أبو زيد عبد الرحمن بن أبي الربيع اللجائي الفاسي	ʿAbd al-Raḥmān al-Fāsī		1371		TEXT[124427] was_created_by, TEXT[87105] was_created_by
10515	https://ismi.mpiwg-berlin.mpg.de/person/10515	Šihāb al-Dīn ibn Faḍl Allāh ibn Aḥmad al-ʿUmarī	شهاب الدين بن فضل الله بن أحمد العمري	Shihāb al-Dīn al-ʿUmarī	1301	1349		PLACE[85226] lived_in, PLACE[87102] lived_in, PLACE[85658] lived_in, PLACE[85658] was_born_in
10623	https://ismi.mpiwg-berlin.mpg.de/person/10623	Ṣalāḥ al-Dīn Abū ʿAbd Allāh Muḥammad ibn Šākir ibn Aḥmad ʿAbd al-Raḥmān al-Dimašqī al-Kutubī	صلاح الدين أبو عبد الله محمد بن شاكر بن أحمد عبد الرحمن الدمشقي الكتبي	Muḥammad ibn Shākir al-Kutubī, Fakhr al-Dīn Abū ʿAbd Allāh Muḥammad ibn Shākir ibn Aḥmad ʿAbd al-Raḥmān al-Dimashqī al-Kutubī		1363		PLACE[85658] lived_in, TEXT[127136] was_created_by
