URI	id	title	title_source	date	types	parent_name	parent_id	parent_type		
https://ismi.mpiwg-berlin.mpg.de/place/38142	38142	Madrasah Šāh zādah Muḥammad Ḫān	ISMI	700	madrasa	unknown country	#200567	country		
https://ismi.mpiwg-berlin.mpg.de/place/23268	23268	Madrasaẗ Ilyās al-Mawlỳ ibn Ramaḍān	ISMI	700	madrasa					
https://ismi.mpiwg-berlin.mpg.de/place/23251	23251	Madrasaẗ Šayḫ Muḥammad Afandī	ISMI	700	madrasa					
https://ismi.mpiwg-berlin.mpg.de/place/86912	86912	Madrid	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/478778	478778	Maġrib	ISMI	700	region	North Africa	#93622	country		
https://ismi.mpiwg-berlin.mpg.de/place/86446	86446	Mahachqala	ISMI	700	city	Russia	#174659	country		
https://ismi.mpiwg-berlin.mpg.de/place/87719	87719	Makhachqala	ISMI	700	city	Russia	#174659	country		
https://ismi.mpiwg-berlin.mpg.de/place/140728	140728	Malaga	ISMI	700	city	Spain	#174730	country		
https://ismi.mpiwg-berlin.mpg.de/place/85376	85376	Malatya	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/87080	87080	Manchester	ISMI	700	city	UK	#174533	country		
https://ismi.mpiwg-berlin.mpg.de/place/87295	87295	Manisa	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/85354	85354	Marāgha	ISMI	700	city					
85558	city	Marāgha	ISMI	700	 Baghdad*	https://ismi.mpiwg-berlin.mpg.de/place/85558				
https://ismi.mpiwg-berlin.mpg.de/place/441899	441899	Maraş (Kahramanmaraş)	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/312831	312831	Mardin	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/85336	85336	Marrakech (Morocco)	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/153834	153834	Marw	ISMI	700	city	Turkmenistan	#178885	country		
https://ismi.mpiwg-berlin.mpg.de/place/390282	390282	Marwarrüḏ	ISMI	700		Afghanistan	#179798	country		
https://ismi.mpiwg-berlin.mpg.de/place/86575	86575	Mar`ashi	ISMI	700	city					
https://ismi.mpiwg-berlin.mpg.de/place/87957	87957	Mashhad	ISMI	700	city	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/87301	87301	Konya	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/93604	93604	Kufa	ISMI	700	city	Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/525086	525086	Kütahya	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/440170	440170	Kuwait	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/440173	440173	Kuwait City	ISMI	700	city	Kuwait	#440170	country		
https://ismi.mpiwg-berlin.mpg.de/place/443486	443486	Ladik	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/87930	87930	Lahore	ISMI	700	city	Pakistan	#179735	country		
https://ismi.mpiwg-berlin.mpg.de/place/442709	442709	Māwaẗ	ISMI	700	city_district	Sulaymaniyah	#442705	city		
https://ismi.mpiwg-berlin.mpg.de/place/498926	498926	Mazandaran	ISMI	700	region	Iran	#174469	country		
https://ismi.mpiwg-berlin.mpg.de/place/127632	127632	Mecca	ISMI	700	city	Saudi Arabia	#179081	country		
https://ismi.mpiwg-berlin.mpg.de/place/87879	87879	Medina	ISMI	700	city	Saudi Arabia	#179081	country		
https://ismi.mpiwg-berlin.mpg.de/place/426724	426724	Mehdia	ISMI	700		Tunisia	#173557	country		
https://ismi.mpiwg-berlin.mpg.de/place/318030	318030	Mersin/Tarsus	ISMI	700	city	Turkey	#174510	country		
https://ismi.mpiwg-berlin.mpg.de/place/485679	485679	Merv	ISMI	700	city	Turkmenistan	#178885	country		
https://ismi.mpiwg-berlin.mpg.de/place/87404	87404	Milan	ISMI	700	city	Italy	#173763	country		
https://ismi.mpiwg-berlin.mpg.de/place/69524	69524	Mocha	ISMI	700	city	Yemen	#178900	country		
https://ismi.mpiwg-berlin.mpg.de/place/87483	87483	Montpelier	ISMI	700	city	USA	#173554	country		
https://ismi.mpiwg-berlin.mpg.de/place/88035	88035	Montreal	ISMI	700	city	Canada	#179459	country		
https://ismi.mpiwg-berlin.mpg.de/place/173531	173531	Morocco	ISMI	700	country					
https://ismi.mpiwg-berlin.mpg.de/place/86758	86758	Moscow	ISMI	700	city	Russia	#174659	country		
https://ismi.mpiwg-berlin.mpg.de/place/85483	85483	Mosul	ISMI	700	city	Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/86422	86422	Mysore	ISMI	700	city	India	#174638	country		
https://ismi.mpiwg-berlin.mpg.de/place/87804	87804	Najaf	ISMI	700	city	Iraq	#173298	country		
https://ismi.mpiwg-berlin.mpg.de/place/445345	445345	Nakhchivan	ISMI	700	region	Azerbaijan	#178920	country		
