id	title	title_uri	title_source	start	parent_name	parent_id
318030	Mersin/Tarsus	https://ismi.mpiwg-berlin.mpg.de/place/318030	ISMI	0700	Turkey	#174510
485679	Merv	https://ismi.mpiwg-berlin.mpg.de/place/485679	ISMI	0700	Turkmenistan	#178885
87404	Milan	https://ismi.mpiwg-berlin.mpg.de/place/87404	ISMI	0700	Italy	#173763
69524	Mocha	https://ismi.mpiwg-berlin.mpg.de/place/69524	ISMI	0700	Yemen	#178900
87483	Montpelier	https://ismi.mpiwg-berlin.mpg.de/place/87483	ISMI	0700	USA	#173554
88035	Montreal	https://ismi.mpiwg-berlin.mpg.de/place/88035	ISMI	0700	Canada	#179459
173531	Morocco	https://ismi.mpiwg-berlin.mpg.de/place/173531	ISMI	0700		
86758	Moscow	https://ismi.mpiwg-berlin.mpg.de/place/86758	ISMI	0700	Russia	#174659
85483	Mosul	https://ismi.mpiwg-berlin.mpg.de/place/85483	ISMI	0700	Iraq	#173298
86422	Mysore	https://ismi.mpiwg-berlin.mpg.de/place/86422	ISMI	0700	India	#174638
87804	Najaf	https://ismi.mpiwg-berlin.mpg.de/place/87804	ISMI	0700	Iraq	#173298
445345	Nakhchivan	https://ismi.mpiwg-berlin.mpg.de/place/445345	ISMI	0700	Azerbaijan	#178920
310373	Nasā	https://ismi.mpiwg-berlin.mpg.de/place/310373	ISMI	0700	Turkmenistan	#178885
428715	Nasaf	https://ismi.mpiwg-berlin.mpg.de/place/428715	ISMI	0700		
87234	Navsari	https://ismi.mpiwg-berlin.mpg.de/place/87234	ISMI	0700	India	#174638
530136	Mukalla	https://ismi.mpiwg-berlin.mpg.de/place/530136	ISMI	0700	Yemen	#178900
87556	Mumbai	https://ismi.mpiwg-berlin.mpg.de/place/87556	ISMI	0700	India	#174638
87231	Munich	https://ismi.mpiwg-berlin.mpg.de/place/87231	ISMI	0700	Germany	#174492
87347	Muradabad, India	https://ismi.mpiwg-berlin.mpg.de/place/87347	ISMI	0700		
431843	Murcia	https://ismi.mpiwg-berlin.mpg.de/place/431843	ISMI	0700	Spain	#174730
93622	North Africa	https://ismi.mpiwg-berlin.mpg.de/place/93622	ISMI	0700		
350648	Nūr Aḥmadiyya	https://ismi.mpiwg-berlin.mpg.de/place/350648	ISMI	0700	ʿAkkā	#350573
174707	Netherlands	https://ismi.mpiwg-berlin.mpg.de/place/174707	ISMI	0700		
88323	New Haven, CT	https://ismi.mpiwg-berlin.mpg.de/place/88323	ISMI	0700	USA	#173554
