id	title	variants	types	aat_types	title_source	title_uri	parent_name	parent_id	start	attestation_year	description
88250	Rasht		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88250	http://ismi.mpiwg-berlin.mpg.de/place/88250	Iran	#174469	0800	2006	"[""REPOSITORY[177913] is_in"", ""REPOSITORY[371619] is_in"", ""REPOSITORY[89001] is_in""]"
88263	Adana		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88263	http://ismi.mpiwg-berlin.mpg.de/place/88263	Turkey	#174510	0800	2006	"[""REPOSITORY[542270] is_in""]"
88276	Hyderabad		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88276	http://ismi.mpiwg-berlin.mpg.de/place/88276	India	#174638	0800	2006	"[""REPOSITORY[199185] is_in"", ""REPOSITORY[291332] is_in"", ""REPOSITORY[89692] is_in"", ""WITNESS[523672] was_copied_in"", ""REPOSITORY[88467] is_in"", ""REPOSITORY[370477] is_in"", ""REPOSITORY[89013] is_in""]"
88310	Kayseri		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88310	http://ismi.mpiwg-berlin.mpg.de/place/88310	Turkey	#174510	0800	2006	"[""WITNESS[487894] was_copied_in"", ""REPOSITORY[182959] is_in"", ""REPOSITORY[88408] is_in"", ""PERSON[487864] lived_in""]"
88323	New Haven	New Haven, CT	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88323	http://ismi.mpiwg-berlin.mpg.de/place/88323	USA	#173554	0800	2006	"[""REPOSITORY[88838] is_in""]"
88340	Peshawar		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/88340	http://ismi.mpiwg-berlin.mpg.de/place/88340	Pakistan	#179735	0800	2006	"[""REPOSITORY[88681] is_in"", ""REPOSITORY[183862] is_in""]"
93084	Central Asia		country	300387506	http://ismi.mpiwg-berlin.mpg.de/place/93084	http://ismi.mpiwg-berlin.mpg.de/place/93084			0800	2006	"[""PERSON[456922] lived_in"", ""PERSON[28464] lived_in"", ""PERSON[457051] lived_in"", ""PERSON[44436] lived_in""]"
93261	Andalusia		country	300387506	http://ismi.mpiwg-berlin.mpg.de/place/93261	http://ismi.mpiwg-berlin.mpg.de/place/93261			0800	2006	"[""PERSON[28137] lived_in"", ""PLACE[450367] is_part_of"", ""PERSON[456297] lived_in"", ""PERSON[29142] lived_in"", ""PERSON[484926] lived_in"", ""PERSON[50599] lived_in"", ""PERSON[73175] lived_in"", ""PERSON[8975] lived_in""]"
93604	Kufa		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/93604	http://ismi.mpiwg-berlin.mpg.de/place/93604	Iraq	#173298	0800	2006	"[""PERSON[184234] lived_in"", ""PERSON[184234] died_in"", ""PERSON[81892] lived_in"", ""PERSON[103956] lived_in"", ""PERSON[103956] was_born_in"", ""PERSON[98260] lived_in"", ""PERSON[98260] was_born_in"", ""PERSON[104820] lived_in"", ""PERSON[99414] lived_in"", ""PERSON[106549] lived_in"", ""PERSON[106549] was_born_in"", ""PERSON[103311] lived_in"", ""PERSON[103311] was_born_in"", ""PERSON[184728] lived_in"", ""PERSON[102343] lived_in"", ""PERSON[102343] was_born_in""]"
93607	Baṣra		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/93607	http://ismi.mpiwg-berlin.mpg.de/place/93607	Iraq	#173298	0800	2006	"[""PERSON[49702] lived_in"", ""PERSON[199377] lived_in"", ""PERSON[104293] lived_in"", ""PERSON[56849] lived_in"", ""PERSON[100705] lived_in"", ""PERSON[184851] lived_in"", ""PERSON[184851] was_born_in"", ""PERSON[103275] lived_in"", ""PERSON[100228] lived_in"", ""PERSON[74095] lived_in"", ""PERSON[74095] was_born_in"", ""PERSON[105997] lived_in"", ""PERSON[105997] was_born_in"", ""PERSON[63097] lived_in"", ""PERSON[104188] lived_in"", ""PERSON[161362] lived_in"", ""PERSON[59832] lived_in"", ""PERSON[59832] died_in"", ""PERSON[104684] lived_in"", ""PERSON[63597] lived_in"", ""PERSON[63597] was_born_in"", ""PERSON[103651] lived_in""]"
93622	North Africa		country	300387506	http://ismi.mpiwg-berlin.mpg.de/place/93622	http://ismi.mpiwg-berlin.mpg.de/place/93622			0800	2006	"[""PLACE[478778] is_part_of"", ""PERSON[43236] lived_in"", ""PERSON[104894] lived_in"", ""PERSON[11674] lived_in"", ""PERSON[94618] lived_in""]"
108247	Zahra	Zahra (suburb of Cordova)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/108247	http://ismi.mpiwg-berlin.mpg.de/place/108247	Spain	#174730	0800	2006	"[""PERSON[17903] was_born_in"", ""PERSON[65600] lived_in"", ""PERSON[65365] lived_in""]"
108354	Salamanca	Salamanca (Spain)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/108354	http://ismi.mpiwg-berlin.mpg.de/place/108354	Spain	#174730	0800	2006	"[""PERSON[65600] lived_in""]"
108386	Tortosa	Tortosa (Catalonia)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/108386	http://ismi.mpiwg-berlin.mpg.de/place/108386	Spain	#174730	0800	2006	"[""PERSON[65662] lived_in"", ""PERSON[31536] lived_in""]"
119509	Sfax	Sfax (Tunisia)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/119509	http://ismi.mpiwg-berlin.mpg.de/place/119509	Tunisia	#173557	0800	2006	"[""PERSON[64875] lived_in"", ""PERSON[64875] was_born_in""]"
119513	Elche	Elche (Andalusia)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/119513	http://ismi.mpiwg-berlin.mpg.de/place/119513	Spain	#174730	0800	2006	"[""PERSON[64974] lived_in"", ""PERSON[64974] was_born_in"", ""PERSON[30072] lived_in""]"
119665	Ceuta	Ceuta (northern Morocco)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/119665	http://ismi.mpiwg-berlin.mpg.de/place/119665	Spain	#174730	0800	2006	"[""PERSON[64875] lived_in"", ""PERSON[37510] lived_in"", ""PERSON[186186] lived_in"", ""PERSON[186186] was_born_in"", ""PERSON[36621] lived_in""]"
123652	al-Madrasaẗ al-Šāmiyyaẗ		madrasa;madrasa2;madrasa3	300263741;300006617;300008063	http://ismi.mpiwg-berlin.mpg.de/place/123652	http://ismi.mpiwg-berlin.mpg.de/place/123652	Damascus	#85658	0800	2006	"[""WITNESS[93553] was_copied_in""]"
127632	Mecca		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/127632	http://ismi.mpiwg-berlin.mpg.de/place/127632	Saudi Arabia	#179081	0800	2006	"[""PERSON[209245] lived_in"", ""PERSON[20541] lived_in"", ""PERSON[27729] lived_in"", ""PERSON[27729] died_in"", ""PERSON[184234] lived_in"", ""PERSON[184234] was_born_in"", ""PERSON[353185] lived_in"", ""PERSON[448389] lived_in"", ""TEXT[127700] was_created_in"", ""PERSON[12897] lived_in"", ""WITNESS[455457] was_copied_in"", ""TEXT[127717] was_created_in"", ""PERSON[26143] lived_in"", ""WITNESS[11082] was_copied_in"", ""PERSON[54130] lived_in"", ""PERSON[46563] lived_in"", ""PERSON[532444] lived_in"", ""PERSON[199108] lived_in"", ""PERSON[96225] lived_in"", ""PERSON[96225] died_in"", ""TEXT[364036] was_created_in"", ""PERSON[544244] lived_in"", ""PERSON[101636] lived_in"", ""PERSON[544511] lived_in"", ""PERSON[63874] lived_in"", ""PERSON[162140] lived_in""]"
134677	Nisibis		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/134677	http://ismi.mpiwg-berlin.mpg.de/place/134677	Syria	#174694	0800	2006	"[""PERSON[184350] lived_in"", ""PERSON[184350] was_born_in"", ""PERSON[70537] lived_in"", ""PERSON[183551] lived_in"", ""PERSON[183551] was_born_in""]"
140114	Seville		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/140114	http://ismi.mpiwg-berlin.mpg.de/place/140114	Spain	#174730	0800	2006	"[""PERSON[32892] lived_in"", ""PERSON[32892] was_born_in"", ""PERSON[69479] lived_in"", ""PERSON[50003] lived_in"", ""PERSON[26651] lived_in"", ""PERSON[27887] lived_in"", ""PERSON[27887] died_in"", ""PERSON[69085] lived_in"", ""PERSON[66472] lived_in"", ""PERSON[28064] lived_in"", ""PERSON[30125] lived_in"", ""PERSON[34445] lived_in"", ""PERSON[68817] lived_in"", ""PERSON[32258] lived_in"", ""PERSON[73761] lived_in"", ""PERSON[27255] lived_in"", ""PERSON[36984] lived_in"", ""PERSON[35456] lived_in"", ""PERSON[25290] lived_in"", ""PERSON[77911] lived_in"", ""PERSON[33479] lived_in"", ""PERSON[46302] lived_in"", ""PERSON[73314] lived_in"", ""PERSON[71721] lived_in"", ""PERSON[67609] lived_in"", ""PERSON[71815] lived_in"", ""PERSON[70050] lived_in"", ""PERSON[70050] was_born_in"", ""PERSON[77843] lived_in""]"
140190	Ġandagān	Ġandagān (near Shiraz)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/140190	http://ismi.mpiwg-berlin.mpg.de/place/140190	Iran	#174469	0800	2006	"[""PERSON[185858] lived_in""]"
140646	Toledo		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/140646	http://ismi.mpiwg-berlin.mpg.de/place/140646	Spain	#174730	0800	2006	"[""PERSON[66941] lived_in"", ""PERSON[73116] lived_in"", ""PERSON[57269] lived_in"", ""PERSON[67370] lived_in"", ""PERSON[489193] lived_in"", ""PERSON[32094] lived_in"", ""PERSON[338491] died_in"", ""PERSON[69507] lived_in"", ""PERSON[68187] lived_in"", ""PERSON[65512] lived_in"", ""PERSON[65898] lived_in"", ""PERSON[69660] lived_in"", ""PERSON[69354] lived_in"", ""PERSON[69354] died_in"", ""PERSON[65600] lived_in"", ""PERSON[65600] was_born_in"", ""PERSON[67183] lived_in""]"
140728	Malaga		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/140728	http://ismi.mpiwg-berlin.mpg.de/place/140728	Spain	#174730	0800	2006	"[""PERSON[22729] was_born_in"", ""PERSON[38573] lived_in"", ""PERSON[69479] lived_in"", ""PERSON[37510] lived_in"", ""PERSON[40175] lived_in""]"
141246	Sicily		country	300387506	http://ismi.mpiwg-berlin.mpg.de/place/141246	http://ismi.mpiwg-berlin.mpg.de/place/141246	Italy	#173763	0800	2006	"[""PERSON[44752] lived_in"", ""PERSON[37640] lived_in"", ""PERSON[37038] lived_in"", ""PERSON[32704] lived_in"", ""PERSON[66252] lived_in"", ""PERSON[104894] lived_in"", ""PERSON[66192] lived_in"", ""PERSON[35284] lived_in"", ""PERSON[186186] lived_in""]"
141626	Wāsiṭa	Wāsiṭa (south of Cordoba)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/141626	http://ismi.mpiwg-berlin.mpg.de/place/141626	Spain	#174730	0800	2006	"[""PERSON[67446] lived_in""]"
142459	Takrit		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/142459	http://ismi.mpiwg-berlin.mpg.de/place/142459	Iraq	#173298	0800	2006	"[""PERSON[69277] lived_in"", ""PERSON[57522] lived_in"", ""PERSON[57522] was_born_in""]"
142516	Wann	Wann (Khuzistan)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/142516	http://ismi.mpiwg-berlin.mpg.de/place/142516	Iran	#174469	0800	2006	"[""PERSON[68861] lived_in"", ""PERSON[68861] was_born_in""]"
142599	Valencia		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/142599	http://ismi.mpiwg-berlin.mpg.de/place/142599	Spain	#174730	0800	2006	"[""PERSON[206029] lived_in"", ""PERSON[68413] lived_in"", ""PERSON[29514] lived_in"", ""PERSON[36152] lived_in"", ""PERSON[51615] lived_in"", ""PERSON[46302] lived_in"", ""PERSON[46302] was_born_in"", ""PERSON[44868] lived_in"", ""PERSON[44868] died_in"", ""PERSON[44069] lived_in"", ""PERSON[45964] lived_in"", ""PERSON[45964] was_born_in"", ""PERSON[36224] lived_in"", ""PERSON[36224] was_born_in"", ""PERSON[30835] lived_in"", ""PERSON[32627] lived_in"", ""PERSON[68669] lived_in""]"
142614	Zaragoza		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/142614	http://ismi.mpiwg-berlin.mpg.de/place/142614	Spain	#174730	0800	2006	"[""PERSON[206029] lived_in"", ""PERSON[97674] lived_in"", ""PERSON[68745] lived_in"", ""PERSON[66557] lived_in"", ""PERSON[66841] lived_in"", ""PERSON[33958] lived_in"", ""PERSON[33958] was_born_in"", ""PERSON[66068] lived_in"", ""PERSON[64643] lived_in""]"
142708	Giza		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/142708	http://ismi.mpiwg-berlin.mpg.de/place/142708	Egypt	#173189	0800	2006	"[""PERSON[68546] lived_in"", ""PERSON[68546] was_born_in""]"
152291	Būzjān		city_district		http://ismi.mpiwg-berlin.mpg.de/place/152291	http://ismi.mpiwg-berlin.mpg.de/place/152291			0800	2006	"[""PERSON[52681] lived_in"", ""PERSON[52681] was_born_in""]"
153698	Qabadiyan	Qabadiyan (or Qubadiyan; modern Nosiri Khusrav in SE Tajikistan)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/153698	http://ismi.mpiwg-berlin.mpg.de/place/153698	Tajikistan	#179518	0800	2006	"[""PERSON[66697] lived_in"", ""PERSON[66697] was_born_in""]"
153749	Yamgan	Yamgan (or Yomgan; in NE Afghanistan)	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/153749	http://ismi.mpiwg-berlin.mpg.de/place/153749	Afghanistan	#179798	0800	2006	"[""PERSON[66697] lived_in"", ""PERSON[66697] died_in""]"
153791	Balkh		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/153791	http://ismi.mpiwg-berlin.mpg.de/place/153791	Afghanistan	#179798	0800	2006	"[""PERSON[24670] lived_in"", ""PERSON[24670] was_born_in"", ""PERSON[1261] lived_in"", ""PERSON[181477] lived_in"", ""PERSON[100705] lived_in"", ""PERSON[100705] was_born_in"", ""PERSON[64456] lived_in"", ""PERSON[66697] lived_in"", ""PERSON[62575] lived_in"", ""PERSON[98608] lived_in"", ""PERSON[98608] was_born_in"", ""PERSON[59241] lived_in"", ""PERSON[62920] lived_in"", ""PERSON[418400] lived_in"", ""PERSON[186353] lived_in"", ""PERSON[63444] lived_in""]"
153829	Ghazna		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/153829	http://ismi.mpiwg-berlin.mpg.de/place/153829	Afghanistan	#179798	0800	2006	"[""TEXT[128342] was_created_in"", ""PERSON[45388] lived_in"", ""PERSON[544008] was_born_in"", ""TEXT[107164] was_created_in"", ""PERSON[70924] lived_in"", ""PERSON[78877] lived_in"", ""PERSON[78877] died_in"", ""PERSON[66697] lived_in"", ""PERSON[34677] lived_in"", ""PERSON[53566] lived_in"", ""PERSON[72419] lived_in""]"
153834	Marw		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/153834	http://ismi.mpiwg-berlin.mpg.de/place/153834	Turkmenistan	#178885	0800	2006	"[""PERSON[184524] lived_in""]"
154074	Ḫilāṭ	Ḫilāṭ [Aḫlāṭ]	city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/154074	http://ismi.mpiwg-berlin.mpg.de/place/154074			0800	2006	"[""WITNESS[158029] was_copied_in"", ""PERSON[154217] lived_in""]"
155041	Kaṯ		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/155041	http://ismi.mpiwg-berlin.mpg.de/place/155041			0800	2006	"[""PERSON[70924] lived_in"", ""PERSON[70924] was_born_in""]"
155387	Kashghar		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/155387	http://ismi.mpiwg-berlin.mpg.de/place/155387			0800	2006	"[""PERSON[185978] lived_in""]"
156139	Oran		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/156139	http://ismi.mpiwg-berlin.mpg.de/place/156139	Algeria	#173275	0800	2006	"[""PERSON[66472] lived_in"", ""PERSON[66472] was_born_in""]"
163900	San Lorenzo de El Escorial		city_district		http://ismi.mpiwg-berlin.mpg.de/place/163900	http://ismi.mpiwg-berlin.mpg.de/place/163900	Spain	#174730	0800	2006	"[""REPOSITORY[88916] is_in""]"
164884	Wrocław		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/164884	http://ismi.mpiwg-berlin.mpg.de/place/164884			0800	2006	"[""REPOSITORY[65685] is_in""]"
167760	Baghdad		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/167760	http://ismi.mpiwg-berlin.mpg.de/place/167760	Iraq	#173298	0800	2006	"[""PERSON[103195] lived_in"", ""PERSON[207381] lived_in"", ""PERSON[46102] lived_in"", ""PERSON[100849] lived_in"", ""PERSON[105546] lived_in"", ""PERSON[346767] lived_in"", ""PERSON[49702] lived_in"", ""PERSON[75956] lived_in"", ""PERSON[35493] lived_in"", ""PERSON[103565] lived_in"", ""PERSON[82809] lived_in"", ""PERSON[36828] lived_in"", ""PERSON[448389] lived_in"", ""PERSON[82201] lived_in"", ""PERSON[382985] lived_in"", ""PERSON[44752] lived_in"", ""PERSON[82074] lived_in"", ""PERSON[199377] lived_in"", ""PERSON[106108] lived_in"", ""PERSON[37355] lived_in"", ""PERSON[95976] lived_in"", ""PERSON[26531] lived_in"", ""PERSON[184813] lived_in"", ""PERSON[98397] lived_in"", ""PERSON[30675] lived_in"", ""PERSON[184524] lived_in"", ""PERSON[81300] lived_in"", ""PERSON[181477] lived_in"", ""PERSON[98718] lived_in"", ""PERSON[34607] lived_in"", ""PERSON[44253] lived_in"", ""PERSON[37929] lived_in"", ""PERSON[186240] lived_in"", ""PERSON[104293] lived_in"", ""PERSON[26569] lived_in"", ""PERSON[40046] lived_in"", ""PERSON[61704] lived_in"", ""PERSON[329000] lived_in"", ""PERSON[28265] lived_in"", ""PERSON[56849] lived_in"", ""PERSON[100705] lived_in"", ""PERSON[101658] lived_in"", ""PERSON[183159] lived_in"", ""PERSON[34210] lived_in"", ""PERSON[39684] lived_in"", ""PERSON[363058] lived_in"", ""PERSON[60834] lived_in"", ""PERSON[199827] lived_in"", ""PERSON[101309] lived_in"", ""PERSON[25958] lived_in"", ""PERSON[77213] lived_in"", ""PERSON[38032] lived_in"", ""PERSON[102917] lived_in"", ""PERSON[63770] lived_in"", ""PERSON[103275] lived_in"", ""PERSON[63593] lived_in"", ""PERSON[101414] lived_in"", ""PERSON[51970] lived_in"", ""PERSON[104105] lived_in"", ""PERSON[55259] lived_in"", ""PERSON[98807] lived_in"", ""PERSON[74095] lived_in"", ""PERSON[105280] lived_in"", ""PERSON[82755] lived_in"", ""PERSON[103749] lived_in"", ""PERSON[102819] lived_in"", ""PERSON[103878] lived_in"", ""PERSON[50990] lived_in"", ""PERSON[82596] lived_in"", ""PERSON[63956] lived_in"", ""PERSON[24831] lived_in"", ""PERSON[53792] lived_in"", ""PERSON[62466] lived_in"", ""PERSON[78877] lived_in"", ""PERSON[49828] lived_in"", ""PERSON[105997] lived_in"", ""PERSON[98373] lived_in"", ""PERSON[30931] lived_in"", ""PERSON[37310] lived_in"", ""PERSON[98608] lived_in"", ""PERSON[74997] lived_in"", ""PERSON[47316] lived_in"", ""PERSON[101079] lived_in"", ""PERSON[62099] lived_in"", ""PERSON[55076] lived_in"", ""PERSON[95260] lived_in"", ""PERSON[63097] lived_in"", ""PERSON[64916] lived_in"", ""PERSON[55901] lived_in"", ""PERSON[103428] lived_in"", ""PERSON[64211] lived_in"", ""PERSON[96609] lived_in"", ""PERSON[66970] lived_in"", ""PERSON[63206] lived_in"", ""PERSON[103691] lived_in"", ""PERSON[97829] lived_in"", ""PERSON[100358] lived_in"", ""PERSON[100957] lived_in"", ""PERSON[52681] lived_in"", ""PERSON[105453] lived_in"", ""PERSON[26111] lived_in"", ""PERSON[56265] lived_in"", ""PERSON[62920] lived_in"", ""PERSON[183200] lived_in"", ""PERSON[183551] lived_in"", ""PERSON[33648] lived_in"", ""PERSON[98186] lived_in"", ""PERSON[101218] lived_in"", ""PERSON[63804] lived_in"", ""PERSON[95610] lived_in"", ""PERSON[183766] lived_in"", ""PERSON[104684] lived_in"", ""PERSON[53566] lived_in"", ""PERSON[63597] lived_in"", ""PERSON[59890] lived_in"", ""PERSON[59512] lived_in"", ""PERSON[57469] lived_in"", ""PERSON[100078] lived_in"", ""PERSON[102668] lived_in"", ""PERSON[163925] lived_in"", ""PERSON[106357] lived_in"", ""PERSON[97367] lived_in"", ""PERSON[81093] lived_in"", ""PERSON[100142] lived_in"", ""PERSON[68861] lived_in"", ""PERSON[64711] lived_in"", ""PERSON[73630] lived_in"", ""PERSON[57522] lived_in"", ""PERSON[103311] lived_in"", ""PERSON[184728] lived_in"", ""PERSON[102343] lived_in"", ""PERSON[96309] lived_in"", ""PERSON[162140] lived_in"", ""PERSON[104512] lived_in"", ""PERSON[61249] lived_in"", ""PERSON[25718] lived_in"", ""PERSON[43521] lived_in"", ""PERSON[53186] lived_in"", ""PERSON[541762] lived_in"", ""PERSON[101978] lived_in"", ""PERSON[55606] lived_in"", ""PERSON[30236] lived_in"", ""PERSON[95451] lived_in"", ""PERSON[103195] died_in"", ""PERSON[199377] died_in"", ""PERSON[30675] died_in"", ""PERSON[28265] died_in"", ""PERSON[100705] died_in"", ""PERSON[101309] died_in"", ""PERSON[37310] died_in"", ""PERSON[47316] died_in"", ""PERSON[52681] died_in"", ""PERSON[101218] died_in"", ""PERSON[63597] died_in"", ""PERSON[81093] died_in"", ""PERSON[102343] died_in"", ""PERSON[541762] died_in"", ""PERSON[30236] died_in"", ""PLACE[43390] is_part_of"", ""REPOSITORY[201092] is_in"", ""REPOSITORY[443146] is_in"", ""REPOSITORY[38234] is_in"", ""REPOSITORY[440136] is_in"", ""REPOSITORY[497921] is_in"", ""REPOSITORY[497917] is_in"", ""REPOSITORY[48421] is_in"", ""REPOSITORY[88093] is_in"", ""REPOSITORY[497912] is_in"", ""REPOSITORY[497908] is_in"", ""PERSON[26531] was_born_in"", ""PERSON[184524] was_born_in"", ""PERSON[44253] was_born_in"", ""PERSON[26569] was_born_in"", ""PERSON[40046] was_born_in"", ""PERSON[28265] was_born_in"", ""PERSON[101309] was_born_in"", ""PERSON[25958] was_born_in"", ""PERSON[51970] was_born_in"", ""PERSON[24831] was_born_in"", ""PERSON[37310] was_born_in"", ""PERSON[101079] was_born_in"", ""PERSON[26111] was_born_in"", ""PERSON[101218] was_born_in"", ""PERSON[53566] was_born_in"", ""PERSON[59512] was_born_in"", ""PERSON[184728] was_born_in"", ""PERSON[55606] was_born_in"", ""PERSON[30236] was_born_in"", ""PERSON[95451] was_born_in"", ""TEXT[92296] was_created_in"", ""TEXT[107372] was_created_in"", ""TEXT[87130] was_created_in"", ""TEXT[143439] was_created_in"", ""TEXT[105013] was_created_in"", ""WITNESS[144427] was_copied_in"", ""WITNESS[441450] was_copied_in"", ""WITNESS[521723] was_copied_in"", ""WITNESS[144456] was_copied_in""]"
167982	Qāʾin		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/167982	http://ismi.mpiwg-berlin.mpg.de/place/167982	Qūhistān	#168047	0800	2006	"[""PERSON[75892] lived_in"", ""PERSON[47316] lived_in"", ""PERSON[70839] lived_in""]"
168025	Alamūt		city	300008389	http://ismi.mpiwg-berlin.mpg.de/place/168025	http://ismi.mpiwg-berlin.mpg.de/place/168025	Iran	#174469	0800	2006	"[""PERSON[47316] lived_in""]"
168047	Qūhistān		country	300387506	http://ismi.mpiwg-berlin.mpg.de/place/168047	http://ismi.mpiwg-berlin.mpg.de/place/168047	Iran	#174469	0800	2006	"[""PLACE[167982] is_part_of"", ""PERSON[47316] lived_in""]"
173189	Egypt		country	300387506	http://ismi.mpiwg-berlin.mpg.de/place/173189	http://ismi.mpiwg-berlin.mpg.de/place/173189			0800	2006	"[""PERSON[209245] lived_in"", ""PERSON[460011] lived_in"", ""PERSON[46669] lived_in"", ""PERSON[186591] lived_in"", ""PERSON[36164] lived_in"", ""PERSON[320060] lived_in"", ""PERSON[9476] lived_in"", ""PERSON[32901] lived_in"", ""PERSON[544421] lived_in"", ""PERSON[48631] lived_in"", ""PERSON[68745] lived_in"", ""PERSON[319804] lived_in"", ""PERSON[455890] lived_in"", ""PERSON[201345] lived_in"", ""PERSON[34311] lived_in"", ""PERSON[3321] lived_in"", ""PERSON[23620] lived_in"", ""PERSON[69146] lived_in"", ""PERSON[485157] lived_in"", ""PERSON[856] lived_in"", ""PERSON[42295] lived_in"", ""PERSON[489993] lived_in"", ""PERSON[333240] lived_in"", ""PERSON[332318] lived_in"", ""PERSON[33086] lived_in"", ""PERSON[44222] lived_in"", ""PERSON[66697] lived_in"", ""PERSON[543744] lived_in"", ""PERSON[51615] lived_in"", ""PERSON[68959] lived_in"", ""PERSON[544293] lived_in"", ""PERSON[31555] lived_in"", ""PERSON[72071] lived_in"", ""PERSON[186519] lived_in"", ""PERSON[42680] lived_in"", ""PERSON[71721] lived_in"", ""PERSON[71183] lived_in"", ""PERSON[45844] lived_in"", ""PERSON[52057] died_in"", ""PLACE[86746] is_part_of"", ""PLACE[319018] is_part_of"", ""PLACE[142708] is_part_of"", ""PLACE[85226] is_part_of"", ""PLACE[87313] is_part_of"", ""PLACE[486754] is_part_of"", ""PLACE[434061] is_part_of"", ""PLACE[87102] is_part_of"", ""PERSON[46669] was_born_in"", ""PERSON[353169] was_born_in"", ""PERSON[391665] was_born_in"", ""PERSON[22998] was_born_in"", ""PERSON[376073] was_born_in"", ""PERSON[376110] was_born_in"", ""PERSON[355495] was_born_in"", ""PERSON[376017] was_born_in"", ""PERSON[3321] was_born_in"", ""PERSON[14643] was_born_in"", ""PERSON[333240] was_born_in"", ""PERSON[332318] was_born_in"", ""PERSON[153035] was_born_in"", ""PERSON[72071] was_born_in"", ""TEXT[319851] was_created_in"", ""TEXT[42568] was_created_in"", ""TEXT[42591] was_created_in"", ""WITNESS[85391] was_copied_in""]"
173272	Uzbekistan		country	300387506	http://ismi.mpiwg-berlin.mpg.de/place/173272	http://ismi.mpiwg-berlin.mpg.de/place/173272			0800	2006	"[""PLACE[86548] is_part_of"", ""PLACE[362860] is_part_of"", ""PLACE[312817] is_part_of"", ""PLACE[87068] is_part_of""]"
173275	Algeria		country	300387506	http://ismi.mpiwg-berlin.mpg.de/place/173275	http://ismi.mpiwg-berlin.mpg.de/place/173275			0800	2006	"[""PLACE[321561] is_part_of"", ""PERSON[46450] lived_in"", ""PERSON[46450] was_born_in"", ""PLACE[156139] is_part_of"", ""PLACE[87820] is_part_of"", ""PERSON[3284] lived_in"", ""PERSON[3284] was_born_in"", ""PERSON[30998] lived_in"", ""PERSON[40908] lived_in""]"
173298	Iraq		country	300387506	http://ismi.mpiwg-berlin.mpg.de/place/173298	http://ismi.mpiwg-berlin.mpg.de/place/173298			0800	2006	"[""PERSON[199740] lived_in"", ""PERSON[199740] died_in"", ""PERSON[543853] lived_in"", ""PLACE[458696] is_part_of"", ""PLACE[142459] is_part_of"", ""PLACE[442705] is_part_of"", ""PLACE[433318] is_part_of"", ""TEXT[126731] was_created_in"", ""PLACE[329068] is_part_of"", ""PLACE[86252] is_part_of"", ""PLACE[87804] is_part_of"", ""PLACE[85483] is_part_of"", ""PLACE[93604] is_part_of"", ""PLACE[177048] is_part_of"", ""PERSON[73454] lived_in"", ""PLACE[93607] is_part_of"", ""PLACE[434389] is_part_of"", ""PLACE[167760] is_part_of"", ""PERSON[44222] lived_in"", ""PERSON[47316] lived_in"", ""PERSON[73568] lived_in"", ""PERSON[81093] lived_in"", ""PERSON[81093] was_born_in"", ""PERSON[438972] lived_in""]"
173483	Austria		country	300387506	http://ismi.mpiwg-berlin.mpg.de/place/173483	http://ismi.mpiwg-berlin.mpg.de/place/173483			0800	2006	"[""PLACE[87037] is_part_of""]"
