URI	Related URI	According to	Description
https://usaybia.net/person/465	https://dx.doi.org/10.1163/1573-3912_islam_COM_0046	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/465	http://www.iranicaonline.org/articles/ali-b-abi-taleb#pt2	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/469	https://ar.wikipedia.org/wiki/%D8%B9%D9%84%D9%8A_%D8%A8%D9%86_%D8%A7%D9%84%D8%AD%D8%B3%D9%8A%D9%86_%D8%A7%D9%84%D8%B3%D8%AC%D8%A7%D8%AF	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/469	https://viaf.org/viaf/81971228	https://usaybia.net	is probably the same as
https://usaybia.net/person/469	https://dx.doi.org/10.1163/1573-3912_islam_SIM_8144	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/470	https://onomasticon.irht.cnrs.fr/en/entry/id/4170	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/470	https://onomasticon.irht.cnrs.fr/en/entry/id/4224	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/471	https://ar.wikipedia.org/wiki/%D8%B9%D9%84%D9%8A_%D8%A8%D9%86_%D8%B9%D9%8A%D8%B3%D9%89_%D8%A7%D9%84%D9%83%D8%AD%D8%A7%D9%84	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/471	https://viaf.org/viaf/66856503	https://usaybia.net	is probably the same as
https://usaybia.net/person/471	https://dx.doi.org/10.1163/1573-3912_ei3_COM_22993	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/478	https://ar.wikipedia.org/wiki/%D8%B9%D9%84%D9%8A_%D8%A7%D9%84%D8%B1%D8%B6%D8%A7	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/478	https://viaf.org/viaf/298140737	https://usaybia.net	is probably the same as
https://usaybia.net/person/478	https://dx.doi.org/10.1163/1573-3912_islam_SIM_0540	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/479	https://onomasticon.irht.cnrs.fr/en/entry/id/4266	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/479	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%B1%D8%A8%D9%86_%D8%A7%D9%84%D8%B7%D8%A8%D8%B1%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/479	https://viaf.org/viaf/32174934	https://usaybia.net	is probably the same as
https://usaybia.net/person/479	https://dx.doi.org/10.1163/1573-3912_islam_SIM_7248	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/483	https://onomasticon.irht.cnrs.fr/en/entry/id/4173	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/483	https://viaf.org/viaf/36803520	https://usaybia.net	is probably the same as
https://usaybia.net/person/494	https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D9%81_%D8%A7%D9%84%D8%AF%D9%8A%D9%86_%D8%A7%D9%84%D8%A2%D9%85%D8%AF%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/494	https://viaf.org/viaf/90055036	https://usaybia.net	is probably the same as
https://usaybia.net/person/494	https://dx.doi.org/10.1163/1573-3912_ei3_COM_24214	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/494	https://dx.doi.org/10.1163/1875-9831_isla_COM_0265	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/504	https://ar.wikipedia.org/wiki/%D8%B9%D9%85%D8%A7%D8%B1_%D8%A7%D9%84%D9%85%D9%88%D8%B5%D9%84%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/504	https://viaf.org/viaf/9440905	https://usaybia.net	is probably the same as
https://usaybia.net/person/504	https://dx.doi.org/10.1163/1573-3912_ei3_COM_26339	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/53	https://onomasticon.irht.cnrs.fr/en/entry/id/4167	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/53	https://viaf.org/viaf/116145542625296641660	https://usaybia.net	is probably the same as
https://usaybia.net/person/53	http://syriaca.org/person/309	https://usaybia.net	is probably the same as
https://usaybia.net/person/55	https://onomasticon.irht.cnrs.fr/en/entry/id/4120	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/56	https://onomasticon.irht.cnrs.fr/en/entry/id/4120	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/596	https://onomasticon.irht.cnrs.fr/en/entry/id/4142	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/596	http://syriaca.org/person/568	https://usaybia.net	is probably the same as
https://usaybia.net/person/605	https://onomasticon.irht.cnrs.fr/en/entry/id/4246	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/605	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%AF%D9%8A%D8%B9_%D8%A7%D9%84%D8%A3%D8%B3%D8%B7%D8%B1%D9%84%D8%A7%D8%A8%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/605	https://viaf.org/viaf/81318880	https://usaybia.net	is probably the same as
https://usaybia.net/person/605	https://dx.doi.org/10.1163/1573-3912_ei3_COM_22881	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/609	https://onomasticon.irht.cnrs.fr/en/entry/id/16056	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/624	https://viaf.org/viaf/28155830452633070477	https://usaybia.net	is probably the same as
https://usaybia.net/person/636	https://onomasticon.irht.cnrs.fr/en/entry/id/4264	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/636	https://ar.wikipedia.org/wiki/%D8%A8%D8%B1%D8%B2%D9%88%D9%8A%D9%87	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/636	https://viaf.org/viaf/283983670	https://usaybia.net	is probably the same as
https://usaybia.net/person/636	http://www.iranicaonline.org/articles/borzuya-also-burzoe-a-physician-of-the-time-of-kosrow-i-	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/636	https://dx.doi.org/10.1163/1875-9831_isla_SIM_05000047	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/638	https://onomasticon.irht.cnrs.fr/en/entry/id/4153	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/639	https://de.wikipedia.org/wiki/Al-Battani	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/645	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%A7%D9%84%D8%B1%D9%8A%D8%AD%D8%A7%D9%86_%D8%A7%D9%84%D8%A8%D9%8A%D8%B1%D9%88%D9%86%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/645	https://de.wikipedia.org/wiki/Al-Biruni	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/645	https://viaf.org/viaf/100174240	https://usaybia.net	is probably the same as
https://usaybia.net/person/645	https://dx.doi.org/10.1163/1573-3912_ei3_COM_25350	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/645	http://www.iranicaonline.org/articles/biruni-abu-rayhan-index	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/645	https://dx.doi.org/10.1163/1875-9831_isla_COM_05000005	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/649	https://dx.doi.org/10.1163/1875-9831_isla_SIM_0233	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/656	https://onomasticon.irht.cnrs.fr/en/entry/id/4110	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/656	https://ar.wikipedia.org/wiki/%D8%A8%D8%AE%D8%AA%D9%8A%D8%B4%D9%88%D8%B9_%D8%A8%D9%86_%D8%AC%D8%A8%D8%B1%D9%8A%D9%84	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/657	https://onomasticon.irht.cnrs.fr/en/entry/id/4109	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/657	http://www.iranicaonline.org/articles/ebn-boktisu	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/658	https://onomasticon.irht.cnrs.fr/en/entry/id/4134	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/659	https://ar.wikipedia.org/wiki/%D8%A8%D9%84%D9%85%D8%B8%D9%81%D8%B1_%D8%A7%D8%A8%D9%86_%D9%85%D8%B9%D8%B1%D9%81	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/693	https://onomasticon.irht.cnrs.fr/en/entry/id/4208	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/699	https://onomasticon.irht.cnrs.fr/en/entry/id/4197	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/704	https://onomasticon.irht.cnrs.fr/en/entry/id/4196	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/756	https://onomasticon.irht.cnrs.fr/en/entry/id/4220	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/762	https://onomasticon.irht.cnrs.fr/en/entry/id/14533	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/762	https://onomasticon.irht.cnrs.fr/en/entry/id/30600	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/762	https://ar.wikipedia.org/wiki/%D9%81%D8%AE%D8%B1_%D8%A7%D9%84%D8%AF%D9%8A%D9%86_%D8%A7%D9%84%D8%B1%D8%A7%D8%B2%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/762	https://viaf.org/viaf/90042555	https://usaybia.net	is probably the same as
https://usaybia.net/person/762	https://dx.doi.org/10.1163/1573-3912_islam_COM_0206	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/763	https://onomasticon.irht.cnrs.fr/en/entry/id/30478	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/763	https://onomasticon.irht.cnrs.fr/en/entry/id/14513	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/763	https://ar.wikipedia.org/wiki/%D8%B1%D8%B6%D9%88%D8%A7%D9%86_%D8%A8%D9%86_%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%B3%D8%A7%D8%B9%D8%A7%D8%AA%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/763	https://viaf.org/viaf/90083213	https://usaybia.net	is probably the same as
https://usaybia.net/person/763	https://dx.doi.org/10.1163/1573-3912_ei3_COM_32199	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/764	https://onomasticon.irht.cnrs.fr/en/entry/id/4211	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/765	https://onomasticon.irht.cnrs.fr/en/entry/id/12304	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/765	https://onomasticon.irht.cnrs.fr/en/entry/id/30706	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/765	https://onomasticon.irht.cnrs.fr/en/entry/id/50115	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/765	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%81%D8%A7%D8%B1%D8%A7%D8%A8%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/765	https://viaf.org/viaf/105133145	https://usaybia.net	is probably the same as
https://usaybia.net/person/765	https://dx.doi.org/10.1163/1573-3912_islam_COM_0212	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/765	https://dx.doi.org/10.1163/1573-3912_islam_COM_0212	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/765	https://plato.stanford.edu/entries/al-farabi/	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/794	https://viaf.org/viaf/54537745	https://usaybia.net	is probably the same as
https://usaybia.net/person/794	https://dx.doi.org/10.1163/1573-3912_ei3_COM_27420	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/795	https://onomasticon.irht.cnrs.fr/en/entry/id/4192	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/807	https://ar.wikipedia.org/wiki/%D8%AD%D8%A8%D9%8A%D8%A8_%D8%A7%D9%84%D8%B9%D8%AC%D9%85%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/810	https://onomasticon.irht.cnrs.fr/en/entry/id/4147	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/810	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%AC%D8%A7%D8%AC_%D8%A8%D9%86_%D9%8A%D9%88%D8%B3%D9%81_%D8%A8%D9%86_%D9%85%D8%B7%D8%B1	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/810	https://viaf.org/viaf/197750588	https://usaybia.net	is probably the same as
https://usaybia.net/person/810	https://dx.doi.org/10.1163/1573-3912_ei3_COM_30200	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/813	https://onomasticon.irht.cnrs.fr/en/entry/id/4104	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/813	https://ar.wikipedia.org/wiki/%D8%A3%D8%A8%D9%88_%D8%A7%D9%84%D8%AD%D9%83%D9%85_%D8%A7%D9%84%D8%AF%D9%85%D8%B4%D9%82%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/828	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%A7%D8%B1%D8%AB_%D8%A8%D9%86_%D9%83%D9%84%D8%AF%D8%A9	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/828	https://viaf.org/viaf/90084613/#الحارث_بن_كلدة،_ت._حو._50_هـ.	https://usaybia.net	is probably the same as
https://usaybia.net/person/828	https://dx.doi.org/10.1163/1573-3912_ei3_COM_30329	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/844	https://onomasticon.irht.cnrs.fr/en/entry/id/10489	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/844	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%B3%D9%86_%D8%A7%D9%84%D8%A8%D8%B5%D8%B1%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/844	https://viaf.org/viaf/90045570	https://usaybia.net	is probably the same as
https://usaybia.net/person/844	https://dx.doi.org/10.1163/1573-3912_ei3_COM_30346	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/845	https://onomasticon.irht.cnrs.fr/en/entry/id/4271	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/860	https://onomasticon.irht.cnrs.fr/en/entry/id/50070	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/861	https://onomasticon.irht.cnrs.fr/en/entry/id/50071	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/861	https://dx.doi.org/10.1163/1573-3912_ei3_COM_33076	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/892	https://onomasticon.irht.cnrs.fr/en/entry/id/4132	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/892	https://onomasticon.irht.cnrs.fr/en/entry/id/50074	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/892	https://ar.wikipedia.org/wiki/%D8%AD%D8%A8%D9%8A%D8%B4_%D8%A8%D9%86_%D8%A7%D9%84%D8%A3%D8%B9%D8%B3%D9%85	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/892	https://viaf.org/viaf/24305269	https://usaybia.net	is probably the same as
https://usaybia.net/person/892	https://dx.doi.org/10.1163/1573-3912_ei3_COM_30529	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/899	https://onomasticon.irht.cnrs.fr/en/entry/id/30209	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/899	https://onomasticon.irht.cnrs.fr/en/entry/id/50075	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/899	https://onomasticon.irht.cnrs.fr/en/entry/id/50087	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/899	https://ar.wikipedia.org/wiki/%D8%AD%D9%86%D9%8A%D9%86_%D8%A8%D9%86_%D8%A5%D8%B3%D8%AD%D8%A7%D9%82	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/899	https://viaf.org/viaf/19690624	https://usaybia.net	is probably the same as
https://usaybia.net/person/899	https://dx.doi.org/10.1163/1573-3912_ei3_COM_30560	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/899	http://syriaca.org/person/542	https://usaybia.net	is probably the same as
https://usaybia.net/person/902	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AD%D8%B3%D9%8A%D9%86_%D8%A8%D9%86_%D8%B9%D9%84%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/902	https://viaf.org/viaf/89661385	https://usaybia.net	is probably the same as
https://usaybia.net/person/902	https://dx.doi.org/10.1163/1573-3912_islam_COM_0304	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/902	http://www.iranicaonline.org/articles/hosayn-b-ali	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/917	https://viaf.org/viaf/2866611	https://usaybia.net	is probably the same as
https://usaybia.net/person/917	https://dx.doi.org/10.1163/1573-3912_ei3_COM_30659	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/920	https://viaf.org/viaf/90064195	https://usaybia.net	is probably the same as
https://usaybia.net/person/922	https://onomasticon.irht.cnrs.fr/en/entry/id/50170	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/922	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A3%D8%A8%D9%8A_%D8%B1%D9%85%D8%AB%D8%A9_%D8%A7%D9%84%D8%AA%D9%85%D9%8A%D9%85%D9%8A	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/923	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A3%D8%A8%D9%8A_%D8%B5%D8%A7%D8%AF%D9%82	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/923	https://viaf.org/viaf/4405945	https://usaybia.net	is probably the same as
https://usaybia.net/person/923	https://viaf.org/viaf/90055206	https://usaybia.net	is probably the same as
https://usaybia.net/person/926	https://onomasticon.irht.cnrs.fr/en/entry/id/250369	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/926	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A3%D8%A8%D9%8A_%D8%A3%D8%B5%D9%8A%D8%A8%D8%B9%D8%A9	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/926	https://viaf.org/viaf/272709554	https://usaybia.net	is probably the same as
https://usaybia.net/person/926	https://dx.doi.org/10.1163/1573-3912_islam_SIM_3058	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/939	https://onomasticon.irht.cnrs.fr/en/entry/id/110090	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/94	https://onomasticon.irht.cnrs.fr/en/entry/id/4233	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/94	https://viaf.org/viaf/41732155	https://usaybia.net	is probably the same as
https://usaybia.net/person/942	https://onomasticon.irht.cnrs.fr/en/entry/id/50135	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/943	https://onomasticon.irht.cnrs.fr/en/entry/id/9786	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/943	https://onomasticon.irht.cnrs.fr/en/entry/id/13805	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/943	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A8%D8%A7%D8%AC%D8%A9	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/943	https://viaf.org/viaf/226034628	https://usaybia.net	is probably the same as
https://usaybia.net/person/943	https://dx.doi.org/10.1163/1573-3912_islam_SIM_3098	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/943	https://plato.stanford.edu/entries/ibn-bajja/	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/945	https://viaf.org/viaf/299285009	https://usaybia.net	is probably the same as
https://usaybia.net/person/948	https://onomasticon.irht.cnrs.fr/en/entry/id/4242	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/954	https://onomasticon.irht.cnrs.fr/en/entry/id/12945	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/954	https://onomasticon.irht.cnrs.fr/en/entry/id/30457	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/954	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D8%A8%D9%88%D8%A7%D8%A8	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/954	https://viaf.org/viaf/67966754	https://usaybia.net	is probably the same as
https://usaybia.net/person/954	https://dx.doi.org/10.1163/1573-3912_islam_SIM_3114	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/955	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D8%A8%D9%8A%D8%B7%D8%A7%D8%B1	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/955	https://viaf.org/viaf/94095759	https://usaybia.net	is probably the same as
https://usaybia.net/person/955	https://dx.doi.org/10.1163/1573-3912_islam_SIM_3115	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/957	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D8%A8%D8%B0%D9%88%D8%AE	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/961	https://onomasticon.irht.cnrs.fr/en/entry/id/4219	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/961	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A8%D8%B7%D9%84%D8%A7%D9%86	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/961	https://viaf.org/viaf/165270090	https://usaybia.net	is probably the same as
https://usaybia.net/person/961	https://dx.doi.org/10.1163/1573-3912_islam_SIM_3120	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/969	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A_(%D8%B7%D8%A8%D9%8A%D8%A8)	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/969	https://viaf.org/viaf/49532688	https://usaybia.net	is probably the same as
https://usaybia.net/person/971	https://onomasticon.irht.cnrs.fr/en/entry/id/4222	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/973	https://onomasticon.irht.cnrs.fr/en/entry/id/50024	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/973	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%AE%D9%85%D9%8A%D8%B3	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/980	https://onomasticon.irht.cnrs.fr/en/entry/id/50104	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/982	https://onomasticon.irht.cnrs.fr/en/entry/id/14585	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/982	https://onomasticon.irht.cnrs.fr/en/entry/id/4261	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/982	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D9%87%D8%A8%D9%84	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/982	https://viaf.org/viaf/12144644	https://usaybia.net	is probably the same as
https://usaybia.net/person/982	https://dx.doi.org/10.1163/1573-3912_ei3_COM_30821	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/983	https://onomasticon.irht.cnrs.fr/en/entry/id/4261	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/990	https://onomasticon.irht.cnrs.fr/en/entry/id/20224	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/990	https://onomasticon.irht.cnrs.fr/en/entry/id/32224	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/997	https://ar.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D9%87%D9%8A%D8%AB%D9%85	https://usaybia.net	is the primary entity described by
https://usaybia.net/person/997	https://viaf.org/viaf/90038995	https://usaybia.net	is probably the same as
https://usaybia.net/person/997	https://dx.doi.org/10.1163/1573-3912_islam_SIM_3195	https://usaybia.net	is the primary entity described by
